item_id,source,decoder,subgroup,is_real,f1,iou,precision,recall,accuracy,image_score,mask_area,bucket
a2af1f2af25134d0849567fafd54cb16,ai_boundary,threshold,,0,0.553662,0.382802,0.999765,0.382837,0.766434,0.998862,0.180268,medium
f543efca78fcb800290eb1a0e089c8ae,ai_boundary,threshold,,0,0.388104,0.240774,0.998770,0.240846,0.726562,0.997792,0.212358,medium
005dbfc81c9e2a6dae03208b00d0ee88,ai_boundary,threshold,,0,0.802981,0.670817,0.720889,0.906171,0.844258,0.998190,0.336819,large
d1c2d46e26becf6db9e1e2fc1de2c95b,ai_boundary,threshold,,0,0.957649,0.918740,0.977220,0.938847,0.948414,0.993281,0.456199,large
e3bf412ee67dcc0ee16cbedfe563b511,ai_boundary,threshold,,0,0.096720,0.050818,1.000000,0.050818,0.581894,0.235988,0.412686,large
6bd192c686fde21f7360ed34b835dace,ai_boundary,threshold,,0,0.941043,0.888651,0.947318,0.934851,0.958710,0.998457,0.079915,small
4a32aa90eef61e21baf2908fb5564a04,ai_boundary,threshold,,0,0.000000,0.000000,0.000000,0.000000,0.578267,0.006290,0.273349,medium
9909668efcc56d458f7f0d9ef15b335e,ai_boundary,threshold,,0,0.936649,0.880847,0.958232,0.916017,0.940984,0.998952,0.219044,medium
40c467e7804297a0efcfcf4b6d9da040,ai_boundary,threshold,,0,0.908093,0.831658,0.991274,0.837792,0.937569,0.998992,0.274846,medium
68a17de306540d2da2e1ffc7fb955b89,ai_boundary,threshold,,0,0.395345,0.246374,0.992469,0.246835,0.657918,0.988624,0.041499,tiny
7db25104ed44707a5e2996dbf5e7a335,ai_boundary,threshold,,0,0.858367,0.751876,0.972206,0.768393,0.851166,0.998481,0.239883,medium
0cb8cc24fc2b046c5ce379d20cb59b2f,ai_boundary,threshold,,0,0.064731,0.033448,0.998818,0.033449,0.627411,0.054099,0.111536,small
9bfb9e82c84fbee43d64091d71961559,ai_boundary,threshold,,0,0.000000,0.000000,0.000000,0.000000,0.524854,0.011869,0.141332,small
b5f1bcb2ef387c4506524788b45c7773,ai_boundary,threshold,,0,0.762620,0.616318,0.616318,1.000000,0.616318,0.981131,0.065736,small
b94f44b03da79e94bf18ca5332fc84c9,ai_boundary,threshold,,0,0.138115,0.074180,0.961185,0.074403,0.628221,0.161982,0.188651,medium
fe8054ffcf1c50341d016ad81777b2c5,ai_boundary,threshold,,0,0.687285,0.523559,0.528657,0.981916,0.687103,0.907476,0.208525,medium
04929d09f0213ef38434cfe20a48f6d1,ai_boundary,threshold,,0,0.000000,0.000000,0.000000,0.000000,0.642166,0.024516,0.377541,large
0876f41f049315bff67f972eb84bd9da,ai_boundary,threshold,,0,0.741705,0.589453,0.589453,1.000000,0.589453,0.992244,0.242739,medium
07ab61c47cb352c976a214f5ef5b5f23,ai_boundary,threshold,,0,0.976451,0.953985,0.970593,0.982380,0.981781,0.998161,0.232768,medium
f24da3eff10c46f55f0e83de560a0b75,ai_boundary,threshold,,0,0.059624,0.030728,0.960447,0.030767,0.503131,0.131842,0.703339,large
87cc17f9c853696080f2da30104d537d,ai_boundary,threshold,,0,0.959395,0.921960,0.956763,0.962043,0.953842,0.938576,0.179562,medium
e4124e8e422867edc441a763693e9a49,ai_boundary,threshold,,0,0.575924,0.404420,0.404420,1.000000,0.404420,0.993855,0.133090,small
fa1495c571ef275c9ac09c5e8124ec39,ai_boundary,threshold,,0,0.828726,0.707542,0.993959,0.710598,0.896864,0.935347,0.099489,small
eb6ec7ab7fe42019fba744dcb32007f7,ai_boundary,threshold,,0,0.455128,0.294606,0.987140,0.295741,0.747589,0.303525,0.714969,large
7cefd701863189ef39cf75a692dbd917,ai_boundary,threshold,,0,0.300411,0.176755,0.999322,0.176776,0.697618,0.363195,0.093864,small
