item_id,source,decoder,subgroup,is_real,f1,iou,precision,recall,accuracy,image_score,mask_area,bucket
a2af1f2af25134d0849567fafd54cb16,ai_boundary,threshold,,0,0.870537,0.770754,0.899753,0.843160,0.905105,0.999242,0.180268,medium
f543efca78fcb800290eb1a0e089c8ae,ai_boundary,threshold,,0,0.875260,0.778189,0.790474,0.980420,0.899384,0.999675,0.212358,medium
005dbfc81c9e2a6dae03208b00d0ee88,ai_boundary,threshold,,0,0.934061,0.876280,0.981776,0.890769,0.955952,0.999538,0.336819,large
d1c2d46e26becf6db9e1e2fc1de2c95b,ai_boundary,threshold,,0,0.885725,0.794889,0.918286,0.855394,0.862881,0.999724,0.456199,large
e3bf412ee67dcc0ee16cbedfe563b511,ai_boundary,threshold,,0,0.969006,0.939875,0.978660,0.959540,0.972961,0.998197,0.412686,large
6bd192c686fde21f7360ed34b835dace,ai_boundary,threshold,,0,0.951399,0.907303,0.931302,0.972382,0.964981,0.999564,0.079915,small
4a32aa90eef61e21baf2908fb5564a04,ai_boundary,threshold,,0,0.911759,0.837829,0.996766,0.840112,0.931420,0.999724,0.273349,medium
9909668efcc56d458f7f0d9ef15b335e,ai_boundary,threshold,,0,0.948016,0.901169,0.903384,0.997287,0.947908,0.999650,0.219044,medium
40c467e7804297a0efcfcf4b6d9da040,ai_boundary,threshold,,0,0.881511,0.788127,0.789148,0.998361,0.901194,0.999682,0.274846,medium
68a17de306540d2da2e1ffc7fb955b89,ai_boundary,threshold,,0,0.920304,0.852372,0.990107,0.859694,0.932540,0.999667,0.041499,tiny
7db25104ed44707a5e2996dbf5e7a335,ai_boundary,threshold,,0,0.974221,0.949738,0.954524,0.994749,0.969101,0.999441,0.239883,medium
0cb8cc24fc2b046c5ce379d20cb59b2f,ai_boundary,threshold,,0,0.877627,0.781939,0.806278,0.962830,0.896500,0.998675,0.111536,small
9bfb9e82c84fbee43d64091d71961559,ai_boundary,threshold,,0,0.754771,0.606130,0.606130,1.000000,0.691245,0.984985,0.141332,small
b5f1bcb2ef387c4506524788b45c7773,ai_boundary,threshold,,0,0.000000,0.000000,0.000000,0.000000,0.383682,0.022074,0.065736,small
b94f44b03da79e94bf18ca5332fc84c9,ai_boundary,threshold,,0,0.939229,0.885421,0.888278,0.996382,0.948378,0.999720,0.188651,medium
fe8054ffcf1c50341d016ad81777b2c5,ai_boundary,threshold,,0,0.846592,0.733992,0.733992,1.000000,0.873093,0.999711,0.208525,medium
04929d09f0213ef38434cfe20a48f6d1,ai_boundary,threshold,,0,0.943171,0.892455,0.898448,0.992580,0.957199,0.999747,0.377541,large
