item_id,source,decoder,subgroup,is_real,f1,iou,precision,recall,accuracy,image_score,mask_area,bucket
a2af1f2af25134d0849567fafd54cb16,ai_boundary,kmeans,,0,0.777969,0.636619,0.911800,0.678395,0.853475,0.998622,0.180268,medium
f543efca78fcb800290eb1a0e089c8ae,ai_boundary,kmeans,,0,0.960915,0.924771,0.971827,0.950246,0.972168,0.999183,0.212358,medium
005dbfc81c9e2a6dae03208b00d0ee88,ai_boundary,kmeans,,0,0.892261,0.805479,0.991729,0.810927,0.931411,0.998644,0.336819,large
d1c2d46e26becf6db9e1e2fc1de2c95b,ai_boundary,kmeans,,0,0.945867,0.897295,0.980393,0.913690,0.935031,0.998770,0.456199,large
e3bf412ee67dcc0ee16cbedfe563b511,ai_boundary,kmeans,,0,0.964883,0.932149,0.989657,0.941319,0.969818,0.998299,0.412686,large
6bd192c686fde21f7360ed34b835dace,ai_boundary,kmeans,,0,0.955373,0.914559,0.948003,0.962859,0.968292,0.998211,0.079915,small
4a32aa90eef61e21baf2908fb5564a04,ai_boundary,kmeans,,0,0.958418,0.920156,0.958013,0.958824,0.964912,0.998606,0.273349,medium
9909668efcc56d458f7f0d9ef15b335e,ai_boundary,kmeans,,0,0.940147,0.887055,0.971554,0.910708,0.944772,0.999131,0.219044,medium
40c467e7804297a0efcfcf4b6d9da040,ai_boundary,kmeans,,0,0.981205,0.963103,0.985793,0.976659,0.986225,0.998914,0.274846,medium
68a17de306540d2da2e1ffc7fb955b89,ai_boundary,kmeans,,0,0.933634,0.875529,0.939248,0.928087,0.940221,0.997210,0.041499,tiny
7db25104ed44707a5e2996dbf5e7a335,ai_boundary,kmeans,,0,0.979206,0.959260,0.974779,0.983674,0.975479,0.997834,0.239883,medium
0cb8cc24fc2b046c5ce379d20cb59b2f,ai_boundary,kmeans,,0,0.885994,0.795322,0.910515,0.862758,0.914413,0.996146,0.111536,small
9bfb9e82c84fbee43d64091d71961559,ai_boundary,kmeans,,0,0.836771,0.719351,1.000000,0.719351,0.866651,0.988177,0.141332,small
b5f1bcb2ef387c4506524788b45c7773,ai_boundary,kmeans,,0,0.567713,0.396368,0.873784,0.420440,0.605377,0.750736,0.065736,small
b94f44b03da79e94bf18ca5332fc84c9,ai_boundary,kmeans,,0,0.974353,0.949989,0.953041,0.996640,0.978994,0.999239,0.188651,medium
fe8054ffcf1c50341d016ad81777b2c5,ai_boundary,kmeans,,0,0.986604,0.973563,0.980009,0.993289,0.990555,0.998649,0.208525,medium
04929d09f0213ef38434cfe20a48f6d1,ai_boundary,kmeans,,0,0.924760,0.860049,0.869180,0.987932,0.942474,0.999177,0.377541,large
0876f41f049315bff67f972eb84bd9da,ai_boundary,kmeans,,0,0.945149,0.896002,0.901758,0.992927,0.932067,0.999082,0.242739,medium
07ab61c47cb352c976a214f5ef5b5f23,ai_boundary,kmeans,,0,0.983139,0.966837,0.972657,0.993849,0.986893,0.998935,0.232768,medium
f24da3eff10c46f55f0e83de560a0b75,ai_boundary,kmeans,,0,0.985951,0.972292,0.982178,0.989753,0.985560,0.998326,0.703339,large
87cc17f9c853696080f2da30104d537d,ai_boundary,kmeans,,0,0.974497,0.950263,0.958427,0.991116,0.970596,0.998088,0.179562,medium
e4124e8e422867edc441a763693e9a49,ai_boundary,kmeans,,0,0.978652,0.958197,0.977138,0.980172,0.982706,0.999092,0.133090,small
fa1495c571ef275c9ac09c5e8124ec39,ai_boundary,kmeans,,0,0.894856,0.809719,0.976330,0.825933,0.931847,0.998364,0.099489,small
eb6ec7ab7fe42019fba744dcb32007f7,ai_boundary,kmeans,,0,0.979658,0.960126,0.988473,0.970997,0.985626,0.999049,0.714969,large
7cefd701863189ef39cf75a692dbd917,ai_boundary,kmeans,,0,0.907641,0.830900,0.869922,0.948778,0.929085,0.992626,0.093864,small
