item_id,source,decoder,subgroup,is_real,f1,iou,precision,recall,accuracy,image_score,mask_area,bucket
a2af1f2af25134d0849567fafd54cb16,ai_boundary,kmeans,,0,0.564829,0.393562,0.999771,0.393598,0.770506,0.998595,0.180268,medium
f543efca78fcb800290eb1a0e089c8ae,ai_boundary,kmeans,,0,0.903789,0.824466,0.948744,0.862900,0.933853,0.996406,0.212358,medium
005dbfc81c9e2a6dae03208b00d0ee88,ai_boundary,kmeans,,0,0.896920,0.813106,0.994567,0.816733,0.934251,0.997188,0.336819,large
d1c2d46e26becf6db9e1e2fc1de2c95b,ai_boundary,kmeans,,0,0.910324,0.835407,0.983425,0.847338,0.896291,0.998812,0.456199,large
e3bf412ee67dcc0ee16cbedfe563b511,ai_boundary,kmeans,,0,0.686475,0.522620,1.000000,0.522620,0.789719,0.984456,0.412686,large
6bd192c686fde21f7360ed34b835dace,ai_boundary,kmeans,,0,0.954944,0.913772,0.954345,0.955543,0.968216,0.997792,0.079915,small
4a32aa90eef61e21baf2908fb5564a04,ai_boundary,kmeans,,0,0.710361,0.550822,1.000000,0.550822,0.810566,0.293708,0.273349,medium
9909668efcc56d458f7f0d9ef15b335e,ai_boundary,kmeans,,0,0.940653,0.887955,0.971816,0.911426,0.945225,0.998505,0.219044,medium
40c467e7804297a0efcfcf4b6d9da040,ai_boundary,kmeans,,0,0.957230,0.917968,0.982644,0.933097,0.969303,0.998427,0.274846,medium
68a17de306540d2da2e1ffc7fb955b89,ai_boundary,kmeans,,0,0.481314,0.316928,0.994136,0.317521,0.689943,0.992654,0.041499,tiny
7db25104ed44707a5e2996dbf5e7a335,ai_boundary,kmeans,,0,0.928981,0.867381,0.965798,0.894868,0.919693,0.996864,0.239883,medium
0cb8cc24fc2b046c5ce379d20cb59b2f,ai_boundary,kmeans,,0,0.803657,0.671761,0.981553,0.680350,0.871857,0.994840,0.111536,small
9bfb9e82c84fbee43d64091d71961559,ai_boundary,kmeans,,0,0.845837,0.732858,1.000000,0.732858,0.873068,0.702734,0.141332,small
b5f1bcb2ef387c4506524788b45c7773,ai_boundary,kmeans,,0,0.695243,0.532853,0.828866,0.598722,0.676498,0.473946,0.065736,small
b94f44b03da79e94bf18ca5332fc84c9,ai_boundary,kmeans,,0,0.965279,0.932887,0.975582,0.955190,0.972488,0.998947,0.188651,medium
fe8054ffcf1c50341d016ad81777b2c5,ai_boundary,kmeans,,0,0.989664,0.979540,0.988395,0.990936,0.992752,0.998960,0.208525,medium
04929d09f0213ef38434cfe20a48f6d1,ai_boundary,kmeans,,0,0.965708,0.933690,0.962944,0.968487,0.975388,0.999107,0.377541,large
0876f41f049315bff67f972eb84bd9da,ai_boundary,kmeans,,0,0.967409,0.936876,0.942125,0.994088,0.960519,0.995566,0.242739,medium
07ab61c47cb352c976a214f5ef5b5f23,ai_boundary,kmeans,,0,0.984083,0.968665,0.977001,0.991269,0.987671,0.998947,0.232768,medium
f24da3eff10c46f55f0e83de560a0b75,ai_boundary,kmeans,,0,0.986209,0.972792,0.982689,0.989753,0.985828,0.997893,0.703339,large
87cc17f9c853696080f2da30104d537d,ai_boundary,kmeans,,0,0.972413,0.946308,0.957039,0.988290,0.968216,0.996570,0.179562,medium
e4124e8e422867edc441a763693e9a49,ai_boundary,kmeans,,0,0.978889,0.958651,0.980315,0.977468,0.982949,0.998731,0.133090,small
fa1495c571ef275c9ac09c5e8124ec39,ai_boundary,kmeans,,0,0.851380,0.741220,0.909365,0.800347,0.901884,0.996597,0.099489,small
eb6ec7ab7fe42019fba744dcb32007f7,ai_boundary,kmeans,,0,0.944126,0.894165,0.990365,0.902012,0.961943,0.998556,0.714969,large
7cefd701863189ef39cf75a692dbd917,ai_boundary,kmeans,,0,0.435217,0.278133,0.384552,0.501260,0.522204,0.021287,0.093864,small
81ae9c176820f539187036a2d223a283,ai_boundary,kmeans,,0,0.976368,0.953827,0.970092,0.982725,0.982005,0.998680,0.103657,small
2633d6355b4069d28011af5d885670d0,ai_boundary,kmeans,,0,0.745971,0.594859,0.955792,0.611689,0.849686,0.992000,0.137024,small
3e9dd46f3ba54ab18cc179f1c02be9ac,ai_boundary,kmeans,,0,0.108616,0.057427,0.140656,0.088465,0.057583,0.022074,0.620075,large
726dbbfa9d1a07b12a62d43de1b58b0f,ai_boundary,kmeans,,0,0.942533,0.891312,0.953592,0.931728,0.959320,0.998680,0.090632,small
5df49ca506141923d0cec2fb16433f98,ai_boundary,kmeans,,0,0.284003,0.165503,0.320038,0.255261,0.174903,0.955899,0.425244,large
10a6700ba3494dd5f44e21297cbabef2,ai_boundary,kmeans,,0,0.985805,0.972006,0.986777,0.984834,0.989850,0.999030,0.458945,large
5d0245a9e886ba288f560fbf93136ad7,ai_boundary,kmeans,,0,0.664755,0.497852,0.975784,0.504080,0.787810,0.999242,0.331842,large
4751bab700079ae5b89a2e6fcff2c298,ai_boundary,kmeans,,0,0.988788,0.977825,0.992736,0.984871,0.991929,0.998835,0.051073,small
3132a9e9e389219343e916cd4c333047,ai_boundary,kmeans,,0,0.831841,0.712096,1.000000,0.712096,0.884766,0.967533,0.353070,large
94ccd0f7b6da25c63c174b3f26ae9fd6,ai_boundary,kmeans,,0,0.976538,0.954151,0.980508,0.972600,0.982650,0.818302,0.141019,small
bdbfbdd55125f5b33aa4b255942dff1b,ai_boundary,kmeans,,0,0.758951,0.611540,0.987724,0.616224,0.753514,0.997783,0.498779,large
d1bb136da8c527c79069c6e5f102d729,ai_boundary,kmeans,,0,0.944592,0.895002,0.959996,0.929674,0.960352,0.997997,0.166976,medium
4c1d94f0f4e2f53d1a30915aeeba92ea,ai_boundary,kmeans,,0,0.951505,0.907496,0.947717,0.955323,0.955200,0.998140,0.062451,small
f638696d70e4771514d15aeb405835a3,ai_boundary,kmeans,,0,0.581339,0.409780,0.883263,0.433244,0.735029,0.998731,0.086911,small
f2521b3e32410dd25c8f7d4f9fd4a061,ai_boundary,kmeans,,0,0.970187,0.942100,0.987329,0.953630,0.975454,0.946597,0.059279,small
772d2355b046fd800c5f408ce3ccbc5a,ai_boundary,kmeans,,0,0.210945,0.117909,0.910820,0.119286,0.650175,0.998058,0.056991,small
6fb8504ea48ca3c60fa74b2225b5c267,ai_boundary,kmeans,,0,0.784782,0.645795,0.930846,0.678340,0.868136,0.998383,0.121132,small
cfe1b0b6a571024531477a29572cddbd,ai_boundary,kmeans,,0,0.648235,0.479548,0.997248,0.480183,0.754229,0.998755,0.159652,medium
