item_id,source,decoder,subgroup,is_real,f1,iou,precision,recall,accuracy,image_score,mask_area,bucket
a2af1f2af25134d0849567fafd54cb16,ai_boundary,kmeans,,0,0.362363,0.221272,0.999593,0.221292,0.705306,0.995930,0.180268,medium
f543efca78fcb800290eb1a0e089c8ae,ai_boundary,kmeans,,0,0.024829,0.012570,0.129445,0.013731,0.611649,0.913522,0.212358,medium
005dbfc81c9e2a6dae03208b00d0ee88,ai_boundary,kmeans,,0,0.913593,0.840930,0.992075,0.846617,0.943911,0.784979,0.336819,large
d1c2d46e26becf6db9e1e2fc1de2c95b,ai_boundary,kmeans,,0,0.880195,0.786026,0.984479,0.795889,0.865406,0.632503,0.456199,large
e3bf412ee67dcc0ee16cbedfe563b511,ai_boundary,kmeans,,0,0.937676,0.882665,0.992494,0.888596,0.947968,0.145601,0.412686,large
6bd192c686fde21f7360ed34b835dace,ai_boundary,kmeans,,0,0.835898,0.718063,0.981780,0.727761,0.899277,0.998140,0.079915,small
4a32aa90eef61e21baf2908fb5564a04,ai_boundary,kmeans,,0,0.709786,0.550130,0.767973,0.659795,0.772454,0.012528,0.273349,medium
9909668efcc56d458f7f0d9ef15b335e,ai_boundary,kmeans,,0,0.933501,0.875295,0.977665,0.893155,0.939394,0.995601,0.219044,medium
40c467e7804297a0efcfcf4b6d9da040,ai_boundary,kmeans,,0,0.599292,0.427850,0.995977,0.428590,0.789002,0.971129,0.274846,medium
68a17de306540d2da2e1ffc7fb955b89,ai_boundary,kmeans,,0,0.351704,0.213374,0.337886,0.366701,0.387509,0.933309,0.041499,tiny
7db25104ed44707a5e2996dbf5e7a335,ai_boundary,kmeans,,0,0.547201,0.376653,0.983409,0.379062,0.631790,0.998225,0.239883,medium
0cb8cc24fc2b046c5ce379d20cb59b2f,ai_boundary,kmeans,,0,0.781356,0.641169,0.646300,0.987768,0.786911,0.020528,0.111536,small
9bfb9e82c84fbee43d64091d71961559,ai_boundary,kmeans,,0,0.227245,0.128187,0.196293,0.269785,0.128187,0.035211,0.141332,small
