item_id,source,decoder,subgroup,is_real,f1,iou,precision,recall,accuracy,image_score,mask_area,bucket
a2af1f2af25134d0849567fafd54cb16,ai_boundary,kmeans,,0,0.786920,0.648696,0.931887,0.680984,0.860452,0.998567,0.180268,medium
f543efca78fcb800290eb1a0e089c8ae,ai_boundary,kmeans,,0,0.924652,0.859863,0.906378,0.943677,0.944626,0.999183,0.212358,medium
005dbfc81c9e2a6dae03208b00d0ee88,ai_boundary,kmeans,,0,0.940054,0.886888,0.986121,0.898099,0.959883,0.999023,0.336819,large
d1c2d46e26becf6db9e1e2fc1de2c95b,ai_boundary,kmeans,,0,0.956860,0.917289,0.952371,0.961392,0.946147,0.999236,0.456199,large
e3bf412ee67dcc0ee16cbedfe563b511,ai_boundary,kmeans,,0,0.943065,0.892265,0.992574,0.898261,0.952225,0.997274,0.412686,large
6bd192c686fde21f7360ed34b835dace,ai_boundary,kmeans,,0,0.951423,0.907348,0.954553,0.948314,0.965866,0.999407,0.079915,small
4a32aa90eef61e21baf2908fb5564a04,ai_boundary,kmeans,,0,0.972594,0.946651,0.980839,0.964487,0.977077,0.999242,0.273349,medium
9909668efcc56d458f7f0d9ef15b335e,ai_boundary,kmeans,,0,0.976568,0.954209,0.968101,0.985184,0.977483,0.998649,0.219044,medium
40c467e7804297a0efcfcf4b6d9da040,ai_boundary,kmeans,,0,0.980988,0.962685,0.983732,0.978259,0.986040,0.999468,0.274846,medium
68a17de306540d2da2e1ffc7fb955b89,ai_boundary,kmeans,,0,0.909628,0.834237,0.992480,0.839544,0.924421,0.998299,0.041499,tiny
7db25104ed44707a5e2996dbf5e7a335,ai_boundary,kmeans,,0,0.979393,0.959618,0.973494,0.985364,0.975662,0.999325,0.239883,medium
0cb8cc24fc2b046c5ce379d20cb59b2f,ai_boundary,kmeans,,0,0.879353,0.784683,0.791189,0.989629,0.895325,0.995426,0.111536,small
9bfb9e82c84fbee43d64091d71961559,ai_boundary,kmeans,,0,0.229434,0.129582,0.198006,0.272721,0.129582,0.993902,0.141332,small
b5f1bcb2ef387c4506524788b45c7773,ai_boundary,kmeans,,0,0.507163,0.339731,0.778860,0.376000,0.549622,0.887205,0.065736,small
b94f44b03da79e94bf18ca5332fc84c9,ai_boundary,kmeans,,0,0.975414,0.952008,0.964147,0.986948,0.980081,0.999331,0.188651,medium
fe8054ffcf1c50341d016ad81777b2c5,ai_boundary,kmeans,,0,0.986244,0.972861,0.976100,0.996601,0.990265,0.999381,0.208525,medium
04929d09f0213ef38434cfe20a48f6d1,ai_boundary,kmeans,,0,0.941805,0.890012,0.899829,0.987890,0.956314,0.999349,0.377541,large
0876f41f049315bff67f972eb84bd9da,ai_boundary,kmeans,,0,0.983220,0.966993,0.983781,0.982659,0.980229,0.999361,0.242739,medium
07ab61c47cb352c976a214f5ef5b5f23,ai_boundary,kmeans,,0,0.981970,0.964579,0.969994,0.994246,0.985962,0.999504,0.232768,medium
f24da3eff10c46f55f0e83de560a0b75,ai_boundary,kmeans,,0,0.979275,0.959392,0.966495,0.992398,0.978494,0.998821,0.703339,large
87cc17f9c853696080f2da30104d537d,ai_boundary,kmeans,,0,0.975571,0.952307,0.964508,0.986890,0.971985,0.998685,0.179562,medium
e4124e8e422867edc441a763693e9a49,ai_boundary,kmeans,,0,0.978757,0.958399,0.978545,0.978970,0.982814,0.999071,0.133090,small
fa1495c571ef275c9ac09c5e8124ec39,ai_boundary,kmeans,,0,0.883247,0.790906,0.950841,0.824625,0.923449,0.998875,0.099489,small
eb6ec7ab7fe42019fba744dcb32007f7,ai_boundary,kmeans,,0,0.949163,0.903244,0.989776,0.911751,0.965186,0.999449,0.714969,large
7cefd701863189ef39cf75a692dbd917,ai_boundary,kmeans,,0,0.770658,0.626887,0.823719,0.724019,0.841738,0.808067,0.093864,small
81ae9c176820f539187036a2d223a283,ai_boundary,kmeans,,0,0.976263,0.953626,0.976597,0.975929,0.982048,0.999271,0.103657,small
