item_id,source,decoder,subgroup,is_real,f1,iou,precision,recall,accuracy,image_score,mask_area,bucket
a2af1f2af25134d0849567fafd54cb16,ai_boundary,threshold,,0,0.752145,0.602751,0.865727,0.664911,0.834181,0.999218,0.180268,medium
f543efca78fcb800290eb1a0e089c8ae,ai_boundary,threshold,,0,0.762379,0.616003,0.616003,1.000000,0.775558,0.998680,0.212358,medium
005dbfc81c9e2a6dae03208b00d0ee88,ai_boundary,threshold,,0,0.921894,0.855105,0.985612,0.865914,0.948611,0.998601,0.336819,large
d1c2d46e26becf6db9e1e2fc1de2c95b,ai_boundary,threshold,,0,0.943068,0.892269,0.915149,0.972744,0.927039,0.999381,0.456199,large
e3bf412ee67dcc0ee16cbedfe563b511,ai_boundary,threshold,,0,0.868161,0.767035,0.992206,0.771685,0.896759,0.953966,0.412686,large
6bd192c686fde21f7360ed34b835dace,ai_boundary,threshold,,0,0.948166,0.901440,0.917385,0.981083,0.962189,0.999290,0.079915,small
4a32aa90eef61e21baf2908fb5564a04,ai_boundary,threshold,,0,0.751190,0.601524,1.000000,0.601524,0.831949,0.967960,0.273349,medium
9909668efcc56d458f7f0d9ef15b335e,ai_boundary,threshold,,0,0.886001,0.795333,0.796496,0.998168,0.877661,0.999328,0.219044,medium
40c467e7804297a0efcfcf4b6d9da040,ai_boundary,threshold,,0,0.904164,0.825090,0.830013,0.992863,0.922515,0.999056,0.274846,medium
68a17de306540d2da2e1ffc7fb955b89,ai_boundary,threshold,,0,0.914604,0.842645,0.922002,0.907324,0.923236,0.997989,0.041499,tiny
7db25104ed44707a5e2996dbf5e7a335,ai_boundary,threshold,,0,0.963328,0.929250,0.931528,0.997374,0.955429,0.998433,0.239883,medium
0cb8cc24fc2b046c5ce379d20cb59b2f,ai_boundary,threshold,,0,0.876041,0.779424,0.822605,0.936901,0.897797,0.997917,0.111536,small
9bfb9e82c84fbee43d64091d71961559,ai_boundary,threshold,,0,0.753185,0.604088,0.604088,1.000000,0.688595,0.949012,0.141332,small
b5f1bcb2ef387c4506524788b45c7773,ai_boundary,threshold,,0,0.000000,0.000000,0.000000,0.000000,0.383682,0.024099,0.065736,small
b94f44b03da79e94bf18ca5332fc84c9,ai_boundary,threshold,,0,0.956438,0.916514,0.945258,0.967887,0.964701,0.999383,0.188651,medium
fe8054ffcf1c50341d016ad81777b2c5,ai_boundary,threshold,,0,0.917098,0.846889,0.846889,1.000000,0.936691,0.999356,0.208525,medium
04929d09f0213ef38434cfe20a48f6d1,ai_boundary,threshold,,0,0.941786,0.889977,0.902678,0.984436,0.956451,0.999371,0.377541,large
0876f41f049315bff67f972eb84bd9da,ai_boundary,threshold,,0,0.741705,0.589453,0.589453,1.000000,0.589453,0.999405,0.242739,medium
07ab61c47cb352c976a214f5ef5b5f23,ai_boundary,threshold,,0,0.966146,0.934509,0.935447,0.998928,0.973083,0.999301,0.232768,medium
f24da3eff10c46f55f0e83de560a0b75,ai_boundary,threshold,,0,0.910208,0.835212,0.835212,1.000000,0.898987,0.995850,0.703339,large
87cc17f9c853696080f2da30104d537d,ai_boundary,threshold,,0,0.957729,0.918886,0.919432,0.999354,0.949997,0.998943,0.179562,medium
e4124e8e422867edc441a763693e9a49,ai_boundary,threshold,,0,0.813342,0.685405,0.685405,1.000000,0.814375,0.999075,0.133090,small
fa1495c571ef275c9ac09c5e8124ec39,ai_boundary,threshold,,0,0.732949,0.578469,0.622692,0.890652,0.772105,0.997640,0.099489,small
eb6ec7ab7fe42019fba744dcb32007f7,ai_boundary,threshold,,0,0.922363,0.855913,0.855913,1.000000,0.939993,0.999383,0.714969,large
7cefd701863189ef39cf75a692dbd917,ai_boundary,threshold,,0,0.000000,0.000000,0.000000,0.000000,0.632739,0.010328,0.093864,small
81ae9c176820f539187036a2d223a283,ai_boundary,threshold,,0,0.923476,0.857832,0.858363,0.999279,0.937356,0.999349,0.103657,small
