item_id,source,decoder,subgroup,is_real,f1,iou,precision,recall,accuracy,image_score,mask_area,bucket
a2af1f2af25134d0849567fafd54cb16,ai_boundary,threshold,,0,0.725387,0.569104,0.967491,0.580199,0.833772,0.999248,0.180268,medium
f543efca78fcb800290eb1a0e089c8ae,ai_boundary,threshold,,0,0.780717,0.640308,0.724607,0.846245,0.828842,0.998516,0.212358,medium
005dbfc81c9e2a6dae03208b00d0ee88,ai_boundary,threshold,,0,0.940097,0.886966,0.969206,0.912686,0.959263,0.998695,0.336819,large
d1c2d46e26becf6db9e1e2fc1de2c95b,ai_boundary,threshold,,0,0.932239,0.873079,0.916947,0.948051,0.914383,0.999359,0.456199,large
e3bf412ee67dcc0ee16cbedfe563b511,ai_boundary,threshold,,0,0.116834,0.062041,1.000000,0.062041,0.586838,0.158695,0.412686,large
6bd192c686fde21f7360ed34b835dace,ai_boundary,threshold,,0,0.942437,0.891140,0.910562,0.976624,0.957947,0.999134,0.079915,small
4a32aa90eef61e21baf2908fb5564a04,ai_boundary,threshold,,0,0.000000,0.000000,0.000000,0.000000,0.578267,0.022244,0.273349,medium
9909668efcc56d458f7f0d9ef15b335e,ai_boundary,threshold,,0,0.960792,0.924542,0.928703,0.995177,0.961315,0.999208,0.219044,medium
40c467e7804297a0efcfcf4b6d9da040,ai_boundary,threshold,,0,0.875163,0.778035,0.781478,0.994370,0.895564,0.999071,0.274846,medium
68a17de306540d2da2e1ffc7fb955b89,ai_boundary,threshold,,0,0.882354,0.789475,0.992057,0.794498,0.904012,0.996350,0.041499,tiny
7db25104ed44707a5e2996dbf5e7a335,ai_boundary,threshold,,0,0.973567,0.948495,0.963516,0.983830,0.968643,0.998659,0.239883,medium
0cb8cc24fc2b046c5ce379d20cb59b2f,ai_boundary,threshold,,0,0.814180,0.686596,0.921645,0.729158,0.871704,0.997868,0.111536,small
9bfb9e82c84fbee43d64091d71961559,ai_boundary,threshold,,0,0.771995,0.628658,0.720684,0.831173,0.766720,0.794225,0.141332,small
b5f1bcb2ef387c4506524788b45c7773,ai_boundary,threshold,,0,0.000000,0.000000,0.000000,0.000000,0.383682,0.015306,0.065736,small
b94f44b03da79e94bf18ca5332fc84c9,ai_boundary,threshold,,0,0.966002,0.934239,0.963580,0.968436,0.972708,0.999299,0.188651,medium
fe8054ffcf1c50341d016ad81777b2c5,ai_boundary,threshold,,0,0.920076,0.851982,0.851982,1.000000,0.939163,0.999333,0.208525,medium
04929d09f0213ef38434cfe20a48f6d1,ai_boundary,threshold,,0,0.956236,0.916142,0.933017,0.980640,0.967880,0.999325,0.377541,large
0876f41f049315bff67f972eb84bd9da,ai_boundary,threshold,,0,0.754568,0.605869,0.605869,1.000000,0.616548,0.999328,0.242739,medium
07ab61c47cb352c976a214f5ef5b5f23,ai_boundary,threshold,,0,0.965979,0.934197,0.935134,0.998928,0.972946,0.999301,0.232768,medium
f24da3eff10c46f55f0e83de560a0b75,ai_boundary,threshold,,0,0.903975,0.824776,0.824776,1.000000,0.891231,0.993015,0.703339,large
87cc17f9c853696080f2da30104d537d,ai_boundary,threshold,,0,0.957770,0.918963,0.919669,0.999165,0.950058,0.998760,0.179562,medium
e4124e8e422867edc441a763693e9a49,ai_boundary,threshold,,0,0.865172,0.762381,0.762381,1.000000,0.873950,0.998798,0.133090,small
fa1495c571ef275c9ac09c5e8124ec39,ai_boundary,threshold,,0,0.773349,0.630455,0.684295,0.889049,0.817015,0.996503,0.099489,small
eb6ec7ab7fe42019fba744dcb32007f7,ai_boundary,threshold,,0,0.972418,0.946316,0.949171,0.996832,0.979843,0.999364,0.714969,large
7cefd701863189ef39cf75a692dbd917,ai_boundary,threshold,,0,0.000000,0.000000,0.000000,0.000000,0.632739,0.010091,0.093864,small
81ae9c176820f539187036a2d223a283,ai_boundary,threshold,,0,0.924790,0.860103,0.860637,0.999279,0.938520,0.999320,0.103657,small
2633d6355b4069d28011af5d885670d0,ai_boundary,threshold,,0,0.684026,0.519787,0.797555,0.598790,0.800400,0.989870,0.137024,small
3e9dd46f3ba54ab18cc179f1c02be9ac,ai_boundary,threshold,,0,0.000000,0.000000,0.000000,0.000000,0.350959,0.009822,0.620075,large
726dbbfa9d1a07b12a62d43de1b58b0f,ai_boundary,threshold,,0,0.918729,0.849674,0.874547,0.967611,0.938705,0.998058,0.090632,small
5df49ca506141923d0cec2fb16433f98,ai_boundary,threshold,,0,0.380132,0.234669,0.395367,0.366028,0.234738,0.995914,0.425244,large
10a6700ba3494dd5f44e21297cbabef2,ai_boundary,threshold,,0,0.951918,0.908247,0.909455,0.998540,0.963901,0.999230,0.458945,large
5d0245a9e886ba288f560fbf93136ad7,ai_boundary,threshold,,0,0.730641,0.575599,0.959959,0.589758,0.818522,0.999208,0.331842,large
4751bab700079ae5b89a2e6fcff2c298,ai_boundary,threshold,,0,0.988269,0.976810,0.987049,0.989493,0.991512,0.999161,0.051073,small
3132a9e9e389219343e916cd4c333047,ai_boundary,threshold,,0,0.881911,0.788767,0.990965,0.794480,0.914841,0.979394,0.353070,large
94ccd0f7b6da25c63c174b3f26ae9fd6,ai_boundary,threshold,,0,0.835729,0.717813,0.719765,0.996234,0.854606,0.999346,0.141019,small
bdbfbdd55125f5b33aa4b255942dff1b,ai_boundary,threshold,,0,0.745579,0.594362,0.988429,0.598526,0.742781,0.999230,0.498779,large
d1bb136da8c527c79069c6e5f102d729,ai_boundary,threshold,,0,0.886575,0.796259,0.950615,0.830619,0.922738,0.998451,0.166976,medium
4c1d94f0f4e2f53d1a30915aeeba92ea,ai_boundary,threshold,,0,0.885072,0.793838,0.798820,0.992206,0.881454,0.995668,0.062451,small
f638696d70e4771514d15aeb405835a3,ai_boundary,threshold,,0,0.905068,0.826598,0.844924,0.974431,0.913201,0.999075,0.086911,small
f2521b3e32410dd25c8f7d4f9fd4a061,ai_boundary,threshold,,0,0.000000,0.000000,0.000000,0.000000,0.581191,0.053206,0.059279,small
772d2355b046fd800c5f408ce3ccbc5a,ai_boundary,threshold,,0,0.214656,0.120233,0.837552,0.123103,0.646890,0.999137,0.056991,small
6fb8504ea48ca3c60fa74b2225b5c267,ai_boundary,threshold,,0,0.847184,0.734882,0.840393,0.854085,0.890795,0.997917,0.121132,small
cfe1b0b6a571024531477a29572cddbd,ai_boundary,threshold,,0,0.655779,0.487851,0.920540,0.509298,0.747852,0.999114,0.159652,medium
5696bfc35348fdb4a911fa740ecaefda,ai_boundary,threshold,,0,0.903927,0.824696,0.825727,0.998488,0.877731,0.991289,0.203234,medium
189f807987b272aece1e79a9f13ac994,ai_boundary,threshold,,0,0.867923,0.766665,0.769861,0.994615,0.847226,0.961025,0.460966,large
d3e3ac064492f4ddbfc4e68cd15ca065,ai_boundary,threshold,,0,0.851184,0.740923,0.749810,0.984255,0.842838,0.971293,0.433933,large
7586261fa72cb79c92525308110663fd,ai_boundary,threshold,,0,0.890074,0.801922,0.801922,1.000000,0.893997,0.996070,0.129951,small
e6083a64a1b664c0aa06144b15893f0d,ai_boundary,threshold,,0,0.895966,0.811538,0.858590,0.936744,0.914413,0.996336,0.088868,small
3a3ef1a73d3d7feef0f825462969cce9,ai_boundary,threshold,,0,0.895278,0.810410,0.811189,0.998817,0.903220,0.998004,0.168732,medium
1759b3f566acd9a6d484e76323c76b6a,ai_boundary,threshold,,0,0.774950,0.632586,0.976068,0.642552,0.846741,0.789396,0.050220,small
7bcb9f7a1493910829ec0ece61005dee,ai_boundary,threshold,,0,0.953371,0.910896,0.914358,0.995861,0.962002,0.998844,0.270854,medium
c42926ef5c39b21ababf9292285d2c23,ai_boundary,threshold,,0,0.000000,0.000000,0.000000,0.000000,0.607007,0.118181,0.527857,large
8650c3f5b824823100131a5b2f353fc3,ai_boundary,threshold,,0,0.013667,0.006880,1.000000,0.006880,0.620928,0.051750,0.194782,medium
